"","unitid","year","opeid.x","fips.x.x","pp_years_since_entering_repay","pp_cohort_year.x","pp_repay_rate","pp_repay_rate_lowincome","pp_repay_rate_midincome","pp_repay_count_highincome","pp_race","pp_sex","grad rate","enrollment","received any aid","pct students receiving aid","pp_inst_name_fsa","pp_loan_type","pp_loan_recipients_unitid","pp_value_loan_disbursements_unitid","pp_hbcu","pp_average_loan","unsub_cohort_year.x","unsub_loan_type","unsub_loan_recipients_unitid","unsub_value_loan_disbursements_unitid","unsub_hbcu","unsub_average_loan"
"593",199731,2012,846600,37,5,2007,0.640449,0.631579,-3,-3,2,99,0,1926,1,0.86,"SOUTHWESTERN COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,261,1046383,"No",4009.13026819923
"594",199731,2012,846600,37,5,2007,0.640449,0.631579,-3,-3,1,99,0.336,1926,1,0.86,"SOUTHWESTERN COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,261,1046383,"No",4009.13026819923
"595",199838,2012,990300,37,5,2007,-3,-3,-3,-3,2,99,0.208,3232,1,0.84,"VANCE - GRANVILLE COMMUNITY COLLEGE",7,5,9331,"No",1866.2,2007,4,578,2337103,"No",4043.43079584775
"596",199838,2012,990300,37,5,2007,-3,-3,-3,-3,1,99,0.352,3232,1,0.84,"VANCE - GRANVILLE COMMUNITY COLLEGE",7,5,9331,"No",1866.2,2007,4,578,2337103,"No",4043.43079584775
"597",199847,2010,297800,37,3,2007,0.894539,0.779221,0.881988,293,2,99,0.807,4495,1,0.8,"WAKE FOREST UNIVERSITY",7,389,8378395,"No",21538.2904884319,2007,4,727,2705163,"No",3720.99449793673
"598",199847,2010,297800,37,3,2007,0.894539,0.779221,0.881988,293,1,99,0.889,4495,1,0.8,"WAKE FOREST UNIVERSITY",7,389,8378395,"No",21538.2904884319,2007,4,727,2705163,"No",3720.99449793673
"599",199847,2012,297800,37,5,2007,0.920635,0.829268,0.906977,313,2,99,0.819,4600,1,0.51,"WAKE FOREST UNIVERSITY",7,307,8014657,"No",26106.3745928339,2007,4,722,2640053,"No",3656.58310249307
"600",199847,2012,297800,37,5,2007,0.920635,0.829268,0.906977,313,1,99,0.872,4600,1,0.51,"WAKE FOREST UNIVERSITY",7,307,8014657,"No",26106.3745928339,2007,4,722,2640053,"No",3656.58310249307
"601",199856,2010,484400,37,3,2007,0.534747,0.45339,0.60076,114,1,99,0.168,14453,1,0.65,"WAKE TECHNICAL COMMUNITY COLLEGE",7,25,169699,"No",6787.96,2007,4,2854,11470970,"No",4019.26068675543
"602",199856,2010,484400,37,3,2007,0.534747,0.45339,0.60076,114,2,99,0.08,14453,1,0.65,"WAKE TECHNICAL COMMUNITY COLLEGE",7,25,169699,"No",6787.96,2007,4,2854,11470970,"No",4019.26068675543
"603",199856,2012,484400,37,5,2007,0.574777,0.504082,0.640569,125,1,99,0.177,16265,1,0.63,"WAKE TECHNICAL COMMUNITY COLLEGE",7,23,144576,"No",6285.91304347826,2007,4,6334,26148180,"No",4128.22544995264
"604",199856,2012,484400,37,5,2007,0.574777,0.504082,0.640569,125,2,99,0.081,16265,1,0.63,"WAKE TECHNICAL COMMUNITY COLLEGE",7,23,144576,"No",6285.91304347826,2007,4,6334,26148180,"No",4128.22544995264
"605",199865,2010,297900,37,3,2007,0.821561,-3,0.8,90,1,99,0.446,942,1,0.86,"WARREN WILSON COLLEGE",7,125,1576376,"No",12611.008,2007,4,469,1416621,"No",3020.51385927505
"606",199865,2010,297900,37,3,2007,0.821561,-3,0.8,90,2,99,0.25,942,1,0.86,"WARREN WILSON COLLEGE",7,125,1576376,"No",12611.008,2007,4,469,1416621,"No",3020.51385927505
"607",199865,2012,297900,37,5,2007,0.810526,-3,0.773913,93,1,99,0.488,874,1,0.9,"WARREN WILSON COLLEGE",7,86,1063198,"No",12362.7674418605,2007,4,441,1363258,"No",3091.28798185941
"608",199865,2012,297900,37,5,2007,0.810526,-3,0.773913,93,2,99,0.75,874,1,0.9,"WARREN WILSON COLLEGE",7,86,1063198,"No",12362.7674418605,2007,4,441,1363258,"No",3091.28798185941
"609",199892,2012,298000,37,5,2007,0.579787,0.462264,-3,12,1,99,0.22,3174,1,0.65,"WAYNE COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,866,3465282,"No",4001.48036951501
"610",199892,2012,298000,37,5,2007,0.579787,0.462264,-3,12,2,99,0.104,3174,1,0.65,"WAYNE COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,866,3465282,"No",4001.48036951501
"611",199908,2010,298200,37,3,2007,0.51634,0.38835,-3,-3,2,99,0.143,2180,1,0.86,"WESTERN PIEDMONT COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,173,665571,"No",3847.23121387283
"612",199908,2010,298200,37,3,2007,0.51634,0.38835,-3,-3,1,99,0.314,2180,1,0.86,"WESTERN PIEDMONT COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,173,665571,"No",3847.23121387283
"613",199908,2012,298200,37,5,2007,0.54321,0.422018,-3,-3,2,99,0.031,2205,1,0.85,"WESTERN PIEDMONT COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,216,814116,"No",3769.05555555556
"614",199908,2012,298200,37,5,2007,0.54321,0.422018,-3,-3,1,99,0.252,2205,1,0.85,"WESTERN PIEDMONT COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,216,814116,"No",3769.05555555556
"615",199926,2010,298300,37,3,2007,0.6375,0.487805,-3,-3,2,99,0.053,2535,1,0.78,"WILKES COMMUNITY COLLEGE",7,2,7800,"No",3900,2007,4,202,646681,"No",3201.39108910891
"616",199926,2010,298300,37,3,2007,0.6375,0.487805,-3,-3,1,99,0.174,2535,1,0.78,"WILKES COMMUNITY COLLEGE",7,2,7800,"No",3900,2007,4,202,646681,"No",3201.39108910891
"617",199926,2012,298300,37,5,2007,0.609756,0.44186,-3,-3,2,99,0.286,2292,1,0.74,"WILKES COMMUNITY COLLEGE",7,1,9000,"No",9000,2007,4,239,814513,"No",3408.00418410042
"618",199926,2012,298300,37,5,2007,0.609756,0.44186,-3,-3,1,99,0.324,2292,1,0.74,"WILKES COMMUNITY COLLEGE",7,1,9000,"No",9000,2007,4,239,814513,"No",3408.00418410042
"619",199953,2012,484500,37,5,2007,-3,-3,-3,-3,1,99,0.318,1682,1,0.85,"WILSON COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,132,354610,"No",2686.43939393939
"620",199953,2012,484500,37,5,2007,-3,-3,-3,-3,2,99,0.164,1682,1,0.85,"WILSON COMMUNITY COLLEGE",7,0,0,"No",NA,2007,4,132,354610,"No",2686.43939393939
"621",199962,2010,298500,37,3,2007,0.745211,0.577922,0.796209,157,1,99,0.542,1637,1,0.86,"WINGATE UNIVERSITY",7,435,3446020,"No",7921.88505747126,2007,4,1018,3580785,"No",3517.47053045187
"622",199962,2010,298500,37,3,2007,0.745211,0.577922,0.796209,157,2,99,0.457,1637,1,0.86,"WINGATE UNIVERSITY",7,435,3446020,"No",7921.88505747126,2007,4,1018,3580785,"No",3517.47053045187
"623",199962,2012,298500,37,5,2007,0.768142,0.605882,0.806306,173,2,99,0.418,1716,1,0.99,"WINGATE UNIVERSITY",7,414,4061234,"No",9809.74396135266,2007,4,1150,4636361,"No",4031.61826086957
"624",199962,2012,298500,37,5,2007,0.768142,0.605882,0.806306,173,1,99,0.55,1716,1,0.99,"WINGATE UNIVERSITY",7,414,4061234,"No",9809.74396135266,2007,4,1150,4636361,"No",4031.61826086957
"625",199971,2010,3570300,37,3,2007,-3,-3,-3,-3,2,99,NA,57,1,0.89,"CAROLINA CHRISTIAN COLLEGE",7,0,0,"No",NA,2007,4,31,188771,"No",6089.38709677419
"626",199971,2010,3570300,37,3,2007,-3,-3,-3,-3,1,99,NA,57,1,0.89,"CAROLINA CHRISTIAN COLLEGE",7,0,0,"No",NA,2007,4,31,188771,"No",6089.38709677419
"627",199999,2010,298600,37,3,2007,0.412927,0.382353,0.452459,174,1,99,0.27,5769,1,0.96,"WINSTON-SALEM STATE UNIVERSITY",7,372,2674402,NA,7189.25268817204,2007,4,3665,13343950,NA,3640.91405184175
"628",199999,2010,298600,37,3,2007,0.412927,0.382353,0.452459,174,2,99,0.42,5769,1,0.96,"WINSTON-SALEM STATE UNIVERSITY",7,372,2674402,NA,7189.25268817204,2007,4,3665,13343950,NA,3640.91405184175
"629",199999,2012,298600,37,5,2007,0.451597,0.420962,0.486486,180,2,99,0.459,5048,1,0.96,"WINSTON-SALEM STATE UNIVERSITY",7,216,1809651,NA,8378.01388888889,2007,4,3745,15581070,NA,4160.49933244326
"630",199999,2012,298600,37,5,2007,0.451597,0.420962,0.486486,180,1,99,0.412,5048,1,0.96,"WINSTON-SALEM STATE UNIVERSITY",7,216,1809651,NA,8378.01388888889,2007,4,3745,15581070,NA,4160.49933244326
"631",200004,2010,298100,37,3,2007,0.695187,0.592937,0.71875,409,2,99,0.479,7131,1,0.84,"WESTERN CAROLINA UNIVERSITY",7,888,6599717,"No",7432.11373873874,2007,4,3811,13750353,"No",3608.06953555497
"632",200004,2010,298100,37,3,2007,0.695187,0.592937,0.71875,409,1,99,0.511,7131,1,0.84,"WESTERN CAROLINA UNIVERSITY",7,888,6599717,"No",7432.11373873874,2007,4,3811,13750353,"No",3608.06953555497
"633",200004,2012,298100,37,5,2007,0.713366,0.61285,0.746305,444,1,99,0.522,7559,1,0.83,"WESTERN CAROLINA UNIVERSITY",7,1134,9373320,"No",8265.71428571429,2007,4,4177,15576953,"No",3729.22025377065
"634",200004,2012,298100,37,5,2007,0.713366,0.61285,0.746305,444,2,99,0.405,7559,1,0.83,"WESTERN CAROLINA UNIVERSITY",7,1134,9373320,"No",8265.71428571429,2007,4,4177,15576953,"No",3729.22025377065
"635",244437,2010,156200,13,3,2007,0.414154,0.363585,0.458373,332,1,99,0.087,19389,1,0.72,"GEORGIA PERIMETER COLLEGE",7,24,93392,"No",3891.33333333333,2007,4,5987,20850980,"No",3482.70920327376
"636",244437,2010,156200,13,3,2007,0.414154,0.363585,0.458373,332,2,99,0.047,19389,1,0.72,"GEORGIA PERIMETER COLLEGE",7,24,93392,"No",3891.33333333333,2007,4,5987,20850980,"No",3482.70920327376
"637",244437,2012,156200,13,5,2007,0.446965,0.394547,0.493659,346,2,99,0.056,17138,1,0.74,"GEORGIA PERIMETER COLLEGE",7,20,86327,"No",4316.35,2007,4,6205,20054988,"No",3232.06897663175
"638",244437,2012,156200,13,5,2007,0.446965,0.394547,0.493659,346,1,99,0.099,17138,1,0.74,"GEORGIA PERIMETER COLLEGE",7,20,86327,"No",4316.35,2007,4,6205,20054988,"No",3232.06897663175
"639",251260,2010,104000,1,3,2007,0.503057,0.40301,0.564103,157,1,99,0.171,4347,1,0.8,"SOUTHERN UNION STATE COMMUNITY COLLEGE",7,21,72899,"No",3471.38095238095,2007,4,694,1823335,"No",2627.28386167147
"640",251260,2010,104000,1,3,2007,0.503057,0.40301,0.564103,157,2,99,0.192,4347,1,0.8,"SOUTHERN UNION STATE COMMUNITY COLLEGE",7,21,72899,"No",3471.38095238095,2007,4,694,1823335,"No",2627.28386167147
"641",251260,2012,104000,1,5,2007,0.558751,0.463608,0.609223,173,1,99,0.158,4120,1,0.83,"SOUTHERN UNION STATE COMMUNITY COLLEGE",7,22,84008,"No",3818.54545454545,2007,4,964,2836744,"No",2942.68049792531
"642",251260,2012,104000,1,5,2007,0.558751,0.463608,0.609223,173,2,99,0.107,4120,1,0.83,"SOUTHERN UNION STATE COMMUNITY COLLEGE",7,22,84008,"No",3818.54545454545,2007,4,964,2836744,"No",2942.68049792531
"643",366535,2010,2605500,1,3,2007,0.225369,0.208069,0.313901,66,2,99,0.592,945,1,1,"REMINGTON COLLEGE - MOBILE CAMPUS",7,373,2190006,"No",5871.32975871314,2007,4,3659,18032658,"No",4928.30226837934
"644",366535,2010,2605500,1,3,2007,0.225369,0.208069,0.313901,66,1,99,0.581,945,1,1,"REMINGTON COLLEGE - MOBILE CAMPUS",7,373,2190006,"No",5871.32975871314,2007,4,3659,18032658,"No",4928.30226837934
"645",366535,2012,2605500,1,5,2007,0.231898,0.216261,0.316514,68,1,99,0.629,793,1,0.98,"REMINGTON COLLEGE - MOBILE CAMPUS",7,133,886082,"No",6662.27067669173,2007,4,2565,12847665,"No",5008.83625730994
"646",366535,2012,2605500,1,5,2007,0.231898,0.216261,0.316514,68,2,99,0.555,793,1,0.98,"REMINGTON COLLEGE - MOBILE CAMPUS",7,133,886082,"No",6662.27067669173,2007,4,2565,12847665,"No",5008.83625730994
"647",371052,2010,2341000,1,3,2007,0.312575,0.297151,-3,-3,1,99,0.55,282,1,1,"FORTIS COLLEGE",7,87,272250,"No",3129.31034482759,2007,4,1305,3213732,"No",2462.62988505747
"648",371052,2010,2341000,1,3,2007,0.312575,0.297151,-3,-3,2,99,0.5,282,1,1,"FORTIS COLLEGE",7,87,272250,"No",3129.31034482759,2007,4,1305,3213732,"No",2462.62988505747
"649",371052,2012,2341000,1,5,2007,0.305869,0.291188,-3,-3,2,99,0.586,654,1,1,"FORTIS COLLEGE",7,54,314739,"No",5828.5,2007,4,1738,6846568,"No",3939.33716915995
"650",371052,2012,2341000,1,5,2007,0.305869,0.291188,-3,-3,1,99,0.575,654,1,1,"FORTIS COLLEGE",7,54,314739,"No",5828.5,2007,4,1738,6846568,"No",3939.33716915995
"651",382504,2010,293700,37,3,2007,0.472039,0.406877,0.546341,54,1,99,0.824,915,1,0.97,"KING'S COLLEGE",7,221,2247524,"No",10169.7918552036,2007,4,437,1997646,"No",4571.27231121281
"652",382504,2010,293700,37,3,2007,0.472039,0.406877,0.546341,54,2,99,0.856,915,1,0.97,"KING'S COLLEGE",7,221,2247524,"No",10169.7918552036,2007,4,437,1997646,"No",4571.27231121281
"653",382504,2012,293700,37,5,2007,0.499208,0.420613,0.578704,56,2,99,0.659,614,1,0.99,"KING'S COLLEGE",7,88,837808,"No",9520.54545454545,2007,4,342,1664892,"No",4868.1052631579
"654",382504,2012,293700,37,5,2007,0.499208,0.420613,0.578704,56,1,99,0.795,614,1,0.99,"KING'S COLLEGE",7,88,837808,"No",9520.54545454545,2007,4,342,1664892,"No",4868.1052631579
"655",384412,2010,3218300,11,3,2007,0.435252,0.345865,0.509091,35,1,99,NA,305,1,0.8,"POTOMAC COLLEGE",7,5,17245,"No",3449,2007,4,343,1767401,"No",5152.77259475219
"656",384412,2010,3218300,11,3,2007,0.435252,0.345865,0.509091,35,2,99,0.2,305,1,0.8,"POTOMAC COLLEGE",7,5,17245,"No",3449,2007,4,343,1767401,"No",5152.77259475219
"657",420495,2010,2116000,13,3,2007,0.345886,0.297321,0.462576,390,1,99,0.702,2258,1,0.95,"SANFORD-BROWN COLLEGE",7,720,3188580,"No",4428.58333333333,2007,4,10831,41263168,"No",3809.7283722648
"658",420495,2010,2116000,13,3,2007,0.345886,0.297321,0.462576,390,2,99,0.565,2258,1,0.95,"SANFORD-BROWN COLLEGE",7,720,3188580,"No",4428.58333333333,2007,4,10831,41263168,"No",3809.7283722648
"659",420495,2012,2116000,13,5,2007,0.36665,0.320476,0.476873,406,2,99,0.498,538,1,0.95,"SANFORD-BROWN COLLEGE",7,185,1241493,"No",6710.77297297297,2007,4,3131,14581750,"No",4657.21814116896
"660",420495,2012,2116000,13,5,2007,0.36665,0.320476,0.476873,406,1,99,0.62,538,1,0.95,"SANFORD-BROWN COLLEGE",7,185,1241493,"No",6710.77297297297,2007,4,3131,14581750,"No",4657.21814116896
"661",421832,2010,3109000,37,3,2007,0.527624,0.431472,-3,49,2,99,0.682,675,1,0.89,"SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA",7,144,2364737,"No",16421.7847222222,2007,4,638,2816391,"No",4414.40595611285
"662",421832,2010,3109000,37,3,2007,0.527624,0.431472,-3,49,1,99,0.703,675,1,0.89,"SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA",7,144,2364737,"No",16421.7847222222,2007,4,638,2816391,"No",4414.40595611285
"663",421832,2012,3109000,37,5,2007,0.555256,0.463054,-3,46,1,99,0.982,731,1,0.94,"SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA",7,123,2596011,"No",21105.7804878049,2007,4,629,2966229,"No",4715.7853736089
"664",421832,2012,3109000,37,5,2007,0.555256,0.463054,-3,46,2,99,0.74,731,1,0.94,"SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA",7,123,2596011,"No",21105.7804878049,2007,4,629,2966229,"No",4715.7853736089
"665",433174,2010,3104200,37,3,2007,0.779528,0.75,-3,22,2,99,NA,306,1,1,"CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY",7,3,39579,"No",13193,2007,4,208,918737,"No",4417.00480769231
"666",433174,2010,3104200,37,3,2007,0.779528,0.75,-3,22,1,99,NA,306,1,1,"CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY",7,3,39579,"No",13193,2007,4,208,918737,"No",4417.00480769231
"667",433174,2012,3104200,37,5,2007,0.781955,0.746269,-3,24,2,99,NA,240,1,0.55,"CAROLINAS COLLEGE OF HEALTH SCIENCES",7,0,0,"No",NA,2007,4,256,1124895,"No",4394.12109375
"668",433174,2012,3104200,37,5,2007,0.781955,0.746269,-3,24,1,99,0.5,240,1,0.55,"CAROLINAS COLLEGE OF HEALTH SCIENCES",7,0,0,"No",NA,2007,4,256,1124895,"No",4394.12109375
"669",440059,2010,3523300,13,3,2007,0.267647,0.259398,-3,-3,1,99,0.769,763,1,1,"AVIATION INSTITUTE OF MAINTENANCE",7,12,91940,"No",7661.66666666667,2007,4,685,4182785,"No",6106.25547445256
"670",440059,2010,3523300,13,3,2007,0.267647,0.259398,-3,-3,2,99,0.524,763,1,1,"AVIATION INSTITUTE OF MAINTENANCE",7,12,91940,"No",7661.66666666667,2007,4,685,4182785,"No",6106.25547445256
"671",440059,2012,3523300,13,5,2007,0.326471,0.312977,-3,-3,1,99,0.571,678,1,0.68,"AVIATION INSTITUTE OF MAINTENANCE",7,22,247497,"No",11249.8636363636,2007,4,633,3303976,"No",5219.55134281201
"672",440059,2012,3523300,13,5,2007,0.326471,0.312977,-3,-3,2,99,0.455,678,1,0.68,"AVIATION INSTITUTE OF MAINTENANCE",7,22,247497,"No",11249.8636363636,2007,4,633,3303976,"No",5219.55134281201
"673",444714,2010,3804400,13,3,2007,0.127378,0.113533,-3,-3,1,99,0.67,1543,1,0.88,"MEDTECH INSTITUTE",7,42,250967,"No",5975.40476190476,2007,4,825,3620518,"No",4388.50666666667
"674",444714,2010,3804400,13,3,2007,0.127378,0.113533,-3,-3,2,99,0.686,1543,1,0.88,"MEDTECH INSTITUTE",7,42,250967,"No",5975.40476190476,2007,4,825,3620518,"No",4388.50666666667
"675",444714,2012,3804400,13,5,2007,0.160423,0.143111,-3,-3,1,99,0.779,1019,1,0.73,"MEDTECH INSTITUTE",7,7,64802,"No",9257.42857142857,2007,4,468,2223616,"No",4751.31623931624
"676",444714,2012,3804400,13,5,2007,0.160423,0.143111,-3,-3,2,99,0.745,1019,1,0.73,"MEDTECH INSTITUTE",7,7,64802,"No",9257.42857142857,2007,4,468,2223616,"No",4751.31623931624
"677",444778,2010,3827300,37,3,2007,-3,-3,-3,-3,2,99,NA,73,1,0.6,"NEW LIFE THEOLOGICAL SEMINARY",7,0,0,"No",NA,2007,4,68,405245,"No",5959.48529411765
"678",444778,2010,3827300,37,3,2007,-3,-3,-3,-3,1,99,NA,73,1,0.6,"NEW LIFE THEOLOGICAL SEMINARY",7,0,0,"No",NA,2007,4,68,405245,"No",5959.48529411765
"679",444778,2012,3827300,37,5,2007,-3,-3,-3,-3,2,99,0.667,108,1,1,"CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY",7,0,0,"No",NA,2007,4,102,531403,"No",5209.83333333333
"680",444778,2012,3827300,37,5,2007,-3,-3,-3,-3,1,99,0,108,1,1,"CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY",7,0,0,"No",NA,2007,4,102,531403,"No",5209.83333333333
